# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.57
-58	0.52
-57	0.57
-56	0.59
-55	0.55
-54	0.59
-53	0.59
-52	0.58
-51	0.64
-50	0.61
-49	0.57
-48	0.58
-47	0.60
-46	0.62
-45	0.59
-44	0.62
-43	0.59
-42	0.62
-41	0.64
-40	0.60
-39	0.63
-38	0.65
-37	0.60
-36	0.63
-35	0.61
-34	0.67
-33	0.61
-32	0.66
-31	0.63
-30	0.63
-29	0.64
-28	0.64
-27	0.61
-26	0.64
-25	0.62
-24	0.63
-23	0.62
-22	0.66
-21	0.64
-20	0.62
-19	0.67
-18	0.64
-17	0.64
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.62
8	0.58
9	0.62
10	0.58
11	0.62
12	0.58
13	0.61
14	0.58
15	0.59
16	0.57
17	0.62
18	0.57
19	0.63
20	0.57
21	0.61
22	0.58
23	0.60
24	0.59
25	0.59
26	0.60
27	0.62
28	0.58
29	0.62
30	0.59
31	0.64
32	0.60
33	0.61
34	0.59
35	0.59
36	0.61
37	0.64
38	0.64
39	0.62
40	0.62
41	0.67
42	0.62
43	0.66
44	0.62
45	0.59
46	0.61
47	0.63
48	0.63
49	0.66
50	0.64
51	0.65
52	0.63
53	0.64
54	0.63
55	0.61
56	0.64
57	0.66
58	0.64
59	0.59
60	0.65
