# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.54
-58	0.57
-57	0.54
-56	0.58
-55	0.58
-54	0.61
-53	0.57
-52	0.59
-51	0.58
-50	0.57
-49	0.53
-48	0.62
-47	0.61
-46	0.56
-45	0.56
-44	0.61
-43	0.59
-42	0.61
-41	0.62
-40	0.62
-39	0.62
-38	0.61
-37	0.59
-36	0.63
-35	0.62
-34	0.63
-33	0.61
-32	0.63
-31	0.62
-30	0.64
-29	0.64
-28	0.64
-27	0.61
-26	0.65
-25	0.64
-24	0.63
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.65
-16	0.63
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.59
10	0.58
11	0.61
12	0.58
13	0.60
14	0.57
15	0.59
16	0.57
17	0.62
18	0.57
19	0.61
20	0.58
21	0.62
22	0.58
23	0.61
24	0.58
25	0.60
26	0.59
27	0.62
28	0.60
29	0.64
30	0.57
31	0.61
32	0.58
33	0.62
34	0.58
35	0.60
36	0.58
37	0.62
38	0.60
39	0.61
40	0.56
41	0.67
42	0.60
43	0.60
44	0.58
45	0.64
46	0.60
47	0.63
48	0.61
49	0.65
50	0.61
51	0.69
52	0.61
53	0.69
54	0.64
55	0.62
56	0.64
57	0.62
58	0.62
59	0.61
60	0.64
