# [1]Indel length	[2]Count
-60	2430
-59	45
-58	95
-57	53
-56	99
-55	64
-54	119
-53	76
-52	129
-51	74
-50	152
-49	149
-48	183
-47	101
-46	160
-45	135
-44	214
-43	123
-42	225
-41	145
-40	355
-39	186
-38	295
-37	202
-36	409
-35	232
-34	426
-33	254
-32	623
-31	321
-30	785
-29	374
-28	903
-27	489
-26	895
-25	677
-24	1469
-23	638
-22	1248
-21	805
-20	2490
-19	960
-18	2174
-17	1159
-16	3718
-15	2366
-14	3515
-13	2029
-12	7467
-11	2713
-10	7574
-9	4221
-8	13181
-7	5490
-6	15865
-5	15018
-4	49456
-3	34464
-2	90680
-1	226835
1	230121
2	89632
3	32271
4	47132
5	13986
6	15570
7	5022
8	12938
9	4008
10	7237
11	2497
12	7054
13	1814
14	3248
15	2166
16	3657
17	1026
18	2010
19	829
20	2245
21	801
22	1149
23	560
24	1421
25	600
26	808
27	437
28	859
29	319
30	719
31	276
32	543
33	234
34	351
35	249
36	405
37	188
38	220
39	179
40	304
41	149
42	217
43	122
44	160
45	114
46	132
47	110
48	171
49	125
50	129
51	86
52	117
53	75
54	105
55	80
56	100
57	55
58	83
59	63
60	2381
