# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.55
-58	0.56
-57	0.50
-56	0.62
-55	0.56
-54	0.58
-53	0.53
-52	0.60
-51	0.55
-50	0.57
-49	0.54
-48	0.59
-47	0.58
-46	0.61
-45	0.56
-44	0.62
-43	0.64
-42	0.59
-41	0.59
-40	0.59
-39	0.61
-38	0.63
-37	0.60
-36	0.62
-35	0.62
-34	0.62
-33	0.61
-32	0.62
-31	0.63
-30	0.62
-29	0.62
-28	0.63
-27	0.61
-26	0.63
-25	0.62
-24	0.63
-23	0.62
-22	0.64
-21	0.61
-20	0.62
-19	0.65
-18	0.64
-17	0.64
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.61
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.62
4	0.62
5	0.60
6	0.56
7	0.56
8	0.56
9	0.56
10	0.54
11	0.55
12	0.54
13	0.55
14	0.53
15	0.55
16	0.53
17	0.55
18	0.52
19	0.55
20	0.53
21	0.59
22	0.52
23	0.57
24	0.55
25	0.55
26	0.54
27	0.59
28	0.54
29	0.60
30	0.54
31	0.55
32	0.54
33	0.60
34	0.54
35	0.58
36	0.55
37	0.59
38	0.59
39	0.59
40	0.55
41	0.62
42	0.59
43	0.61
44	0.52
45	0.58
46	0.56
47	0.60
48	0.59
49	0.59
50	0.59
51	0.56
52	0.60
53	0.61
54	0.60
55	0.60
56	0.54
57	0.63
58	0.58
59	0.58
60	0.60
