# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.60
-58	0.56
-57	0.59
-56	0.63
-55	0.70
-54	0.56
-53	0.56
-52	0.60
-51	0.60
-50	0.60
-49	0.51
-48	0.56
-47	0.63
-46	0.64
-45	0.57
-44	0.64
-43	0.65
-42	0.64
-41	0.61
-40	0.62
-39	0.58
-38	0.63
-37	0.62
-36	0.64
-35	0.61
-34	0.65
-33	0.60
-32	0.64
-31	0.65
-30	0.63
-29	0.65
-28	0.63
-27	0.63
-26	0.64
-25	0.62
-24	0.64
-23	0.62
-22	0.65
-21	0.64
-20	0.63
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.60
8	0.59
9	0.60
10	0.57
11	0.59
12	0.58
13	0.60
14	0.56
15	0.58
16	0.57
17	0.61
18	0.57
19	0.62
20	0.57
21	0.60
22	0.56
23	0.61
24	0.57
25	0.58
26	0.59
27	0.62
28	0.59
29	0.63
30	0.57
31	0.62
32	0.58
33	0.60
34	0.60
35	0.60
36	0.62
37	0.65
38	0.60
39	0.60
40	0.58
41	0.66
42	0.62
43	0.62
44	0.59
45	0.61
46	0.56
47	0.62
48	0.59
49	0.62
50	0.63
51	0.62
52	0.65
53	0.67
54	0.64
55	0.59
56	0.62
57	0.64
58	0.66
59	0.61
60	0.64
